t,gt_x,gt_y,gt_yaw,ekf_x,ekf_y,ekf_yaw,ekf_err,ekf_yaw_err,fix_x,fix_y,fix_yaw,fix_err
1787531897.8946154,-2.4783801595635087,1.2179620252094118e-06,1.8831899478166072e-06,-2.2697176522522535,0.0010401729115162755,-0.007188624367259682,0.2087,0.007,,,,
1787531897.9637468,-2.477284316944457,1.4239446429631256e-06,-4.249195232575887e-06,-2.29685060628329,0.0008149257553995484,-0.013857612126789303,0.1804,0.014,,,,
1787531898.042753,-2.4761892334064624,1.6309371702689294e-06,-9.938282325397958e-06,-2.35749307918004,-0.00199380933958613,0.0013160783405604956,0.1187,0.001,,,,
1787531898.1941764,-2.474423885966203,1.9930137067471286e-06,-2.210871070178247e-05,-2.37912789063187,-0.0021514484530040976,0.008747563842303165,0.0953,0.009,,,,
1787531898.2656548,-2.4736692470046364,2.0068497787309784e-06,-2.4264850213308628e-05,-2.4072295454841295,-0.013649676890559534,0.35591214064799187,0.0678,0.356,,,,
1787531898.3468359,-2.473003224905854,1.9623724332745068e-06,-2.4792631366351235e-05,-2.433447659855747,-0.005750733131282933,0.3181629019984274,0.0400,0.318,-2.5714955810867712,-0.014161587074693715,0.3181629019984274,0.0995
1787531898.4353743,-2.472424763296515,1.8841179202920316e-06,-2.422037974510002e-05,-2.48837939961831,-0.010473168564059124,0.35591211161543074,0.0191,0.356,-2.609969542197276,-0.017658686998455117,0.3181629019984274,0.1387
1787531898.5877872,-2.471526492085309,1.6923572832700504e-06,-2.1401865696913176e-05,-2.488433669186495,-0.010479020104321292,0.3571561093614433,0.0199,0.357,-2.63241853787906,-0.024012804411096853,0.3571561093614434,0.1627
1787531898.6513789,-2.471205027912948,1.5994500422966652e-06,-1.9736391734422727e-05,-2.5418651960513574,-0.012720768305131497,0.37417348717412435,0.0718,0.374,-2.690352827092279,-0.01299344242651779,0.37417348717412424,0.2195
1787531898.778257,-2.47081446443975,1.444699696036511e-06,-1.6696500526277876e-05,-2.568543585885652,-0.012837330656409381,0.38039457475817123,0.0986,0.380,-2.6844345606584774,-0.016626475532707977,0.3803945747581712,0.2143
1787531898.9009588,-2.470758232771932,1.3391661539532756e-06,-1.44329112565077e-05,-2.607718195600289,-0.013533969176090491,0.38753710604064223,0.1376,0.388,-2.696200486323563,-0.02380369478540117,0.38753710604064223,0.2267
1787531898.966272,-2.470855268392924,1.3033104428662897e-06,-1.359346254795976e-05,-2.6228160902521345,-0.014450075730697589,0.38982892906463534,0.1526,0.390,-2.696245273914523,-0.017165148058542513,0.3898289290646354,0.2260
1787531899.0943506,-2.4713005639550003,1.2600128607023558e-06,-1.2358888466840227e-05,-2.647128635522786,-0.01563701661864963,0.39266945245397405,0.1765,0.393,-2.6844307609128726,-0.017227053671280645,0.39266945245397405,0.2138
1787531899.1562355,-2.471649662374918,1.2489457871753555e-06,-1.1869084095955198e-05,-2.6558686026533285,-0.016255097259590845,0.3934488238041664,0.1849,0.393,-2.64955657612493,-0.019261168137531624,0.3934488238041664,0.1789
1787531899.28322,-2.4726040329868004,1.238852384648193e-06,-1.0945127763316072e-05,-2.654764986962688,-0.01647203086615944,0.3934368254762001,0.1829,0.393,-2.6381271285973797,-0.01918105355783258,0.39343682547620007,0.1666
1787531899.4095535,-2.4739061678381264,1.237437372364036e-06,-9.846682309754295e-06,-2.6452686897523368,-0.016728466524688144,0.3931283726808365,0.1722,0.393,-2.604393035019795,-0.018928211233546006,0.39312837268083645,0.1319
1787531899.4722087,-2.4746905625304074,1.2375150576664272e-06,-9.16606728743487e-06,-2.6378775175291156,-0.016851199289611877,0.39292964924726853,0.1641,0.393,-2.5660557132116004,-0.018644011136021568,0.3929296492472686,0.0932
1787531899.582921,-2.47653321828022,1.2376952344640626e-06,-7.473554546609533e-06,-2.61251155119821,-0.01720705534543952,0.3924127117464569,0.1371,0.392,-2.4446674696527233,0.002012219215605261,0.0012745601921421521,0.0319
1787531899.6485825,-2.4775948371119125,1.2371833748905372e-06,-6.455930131029079e-06,-2.542597796532765,-0.0037534431006346573,0.03371187373823243,0.0651,0.034,-2.4295483874702275,-0.005795066052086348,0.04118490930759802,0.0484
1787531899.7810698,-2.479120188694785,1.5674532586829536e-06,-1.1271069584916389e-05,-2.515449769743049,-0.004954901413116991,0.028591688383733424,0.0367,0.029,-2.4307065629281177,-0.001885149944030149,0.0206602837743737,0.0485
1787531899.847476,-2.4795515531431866,1.828360431130468e-06,-1.6248275208290413e-05,-2.495700392348155,-0.0034045639503118485,0.03878481056820113,0.0165,0.039,-2.4159303563577135,0.0015938557797493063,-0.013727286583429617,0.0636
1787531900.0055065,-2.480026820999348,1.9460305387198934e-06,-1.597203916879116e-05,-2.4760062166025647,-0.0006844259600211422,0.015717483699961596,0.0041,0.016,-2.4159303563577135,0.0015938557797493063,-0.013727286583429617,0.0641
1787531900.075022,-2.480041037542166,1.9019746349008694e-06,-1.4492181965943613e-05,-2.4436839436364513,-0.0008169159801663115,0.0446011657840181,0.0364,0.045,-2.371354055096618,-0.0008527814998288739,0.044761085624075894,0.1087
1787531900.1439579,-2.4799047929352818,1.8251452385994711e-06,-1.2760526120702153e-05,-2.4436056139828493,-0.000813809279151973,0.04455676587644503,0.0363,0.045,-2.35394840096668,-0.002957498629060024,0.024106879096828578,0.1260
1787531900.2925756,-2.4791794963415685,1.6375520188060709e-06,-9.492862928192752e-06,-2.4040635094103693,-0.00014271163929529705,0.008104520422136005,0.0751,0.008,-2.3751317780545387,0.0014955732190798782,-0.011759211344719663,0.1041
1787531900.402144,-2.478152606201123,1.6389590346978884e-06,-1.0549091730622703e-05,-2.4040003500835967,-0.0001375813931704072,0.00777295739939374,0.0742,0.008,-2.3751317780545387,0.0014955732190798782,-0.011759211344719663,0.1030
1787531900.4580722,-2.477798913724833,1.657466949774516e-06,-1.103971394593845e-05,-2.396413222042204,0.0020643981007166484,-0.012214542521054444,0.0814,0.012,-2.405154453600653,0.00039487532826005633,-0.009354723690709051,0.0726
1787531900.599864,-2.4773832834414344,1.603758443868207e-06,-1.1309429534167994e-05,-2.4061525620214224,-0.00032735893251390705,0.027468116911731243,0.0712,0.027,-2.4348457798625724,-0.002257914292863889,0.02928636850028644,0.0426
1787531900.6685376,-2.4773219288916843,1.5565704567478353e-06,-1.0752490160826539e-05,-2.412382047930282,-0.0012170994421981446,0.01743108060079577,0.0650,0.017,-2.5493083115565653,-0.043186882863640794,0.9245261602433152,0.0839
1787531900.7866795,-2.4774906826955356,1.4561125193233884e-06,-9.042304990967254e-06,-2.412382047930282,-0.0012170994421981446,0.01743108060079577,0.0651,0.017,-2.5493083115565653,-0.043186882863640794,0.9245261602433152,0.0838
1787531900.7866795,-2.4774906826955356,1.4561125193233884e-06,-9.042304990967254e-06,-2.412382047930282,-0.0012170994421981446,0.01743108060079577,0.0651,0.017,-2.444666978814447,0.00264065703619996,-0.03761569048670441,0.0329
1787531900.7866795,-2.4774906826955356,1.4561125193233884e-06,-9.042304990967254e-06,-2.412382047930282,-0.0012170994421981446,0.01743108060079577,0.0651,0.017,-2.433221600062584,0.0020280710861709877,0.00024097164698638814,0.0443
1787531901.0545044,-2.47772076973313,1.410235608846562e-06,-8.077786545104524e-06,-2.4334746058546264,-0.01383122041942691,0.4337060676350513,0.0464,0.434,-2.439113270286528,0.00037154443644313317,-0.008480971538904373,0.0386
1787531901.1778286,-2.477794732777116,1.3988272181008515e-06,-7.728689805117987e-06,-2.445156392181075,-0.0012466505028602892,0.011676554198814536,0.0327,0.012,-2.439113270286528,0.00037154443644313317,-0.008480971538904373,0.0387
1787531901.2677681,-2.477966583380941,0.00033498077440973514,-0.018735884060339183,-2.4428239481973213,-0.003404195630468865,0.021925808665978867,0.0353,0.041,-2.437420468058517,-0.004634728964508138,0.03698647178148864,0.0408
1787531901.4058702,-2.477825052811553,-0.00016337131393685258,0.011964831132054293,-2.4443174847230646,0.003834333436018362,-0.07451516515687792,0.0337,0.086,-2.4315908492668967,0.009434537321925795,-0.17353917612405398,0.0472
1787531901.4752135,-2.4777148632818977,-0.0007716243923537396,0.100903266838345,-2.4408973572385317,0.006801459269675076,-0.14031107218594505,0.0376,0.241,-2.4114757599418204,-0.0008184376971128716,-0.004512412598505001,0.0662
1787531901.5469108,-2.4774778885930067,-0.0011866713189925687,0.12282864439099384,-2.432912849673926,0.0027729311647014055,-0.049595575710369405,0.0447,0.172,-2.384288656734498,-0.015373748249987704,0.36843997059444483,0.0943
1787531901.6887412,-2.476868306494131,-0.0011812718648203028,0.27490334698626384,-2.4131194761886428,-0.007339086664484027,0.2689093947116908,0.0640,0.006,-2.383460317465793,-0.011295899058432873,0.3908212191276433,0.0940
1787531901.7587378,-2.4765038993497854,-0.000776164107096074,0.288711570911531,-2.4046075912725176,-0.009640537284171469,0.3691583800100844,0.0724,0.080,-2.3645376112386884,-0.0008297945289237851,0.3082572186295004,0.1120
1787531901.8987267,-2.4759958688215247,6.857507562339974e-05,-0.06927598510033235,-2.384928787192586,-0.0019371481563350483,0.3238483020549165,0.0911,0.393,-2.346496538312431,0.0035764946573689487,0.15323800640351026,0.1295
1787531901.965562,-2.4753578156245712,-0.00010307231187004217,-0.06937455006256664,-2.3726827835819297,0.001040514836289279,0.18699341056058447,0.1027,0.256,-2.3590182824824586,0.010018876613365566,-0.2182713763975889,0.1168
