t,gt_x,gt_y,gt_yaw,ekf_x,ekf_y,ekf_yaw,ekf_err,ekf_yaw_err
1787309911.728534,-2.500000792835004,-0.978006564762953,90.00019879779644,,,,,
1787309911.8036432,-2.500000792771951,-0.9780065647843805,90.0001982503531,,,,,
1787309911.9558647,-2.5000007928325916,-0.9780065648655022,90.00019879158927,,,,,
1787309912.0316691,-2.500000792767394,-0.9780065648209268,90.00019824046423,,,,,
1787309912.104295,-2.5000007928156567,-0.9780065647580165,90.0001987891926,-2.4242297240078914,-1.0631338008304445,90.94756869508473,0.1140,0.947
1787309912.2527292,-2.5000007928140366,-0.9780065649177606,90.00019878725979,-2.4243083354509807,-1.06308186779754,90.94667991704776,0.1139,0.946
1787309912.3282397,-2.500000792827091,-0.9780065649207703,90.000198782984,-2.424344300067756,-1.0630531409848594,90.9462666802095,0.1138,0.946
1787309912.4083807,-2.5000007927637222,-0.9780065648802395,90.00019823198666,-2.4239579194192493,-1.0632258001683643,90.94366798857564,0.1142,0.943
1787309912.5522113,-2.500000792824683,-0.978006564778436,90.00019877689424,-2.4242216582906706,-1.0631380673376827,90.94766286393214,0.1140,0.947
1787309912.624416,-2.5000007927599146,-0.9780065648545166,90.00019822944624,-2.4240430051866344,-1.0631721910013603,90.94270267411973,0.1141,0.943
1787309912.6971571,-2.500000792807803,-0.9780065648207664,90.00019877120896,-2.424259513379822,-1.0631092234057897,90.94722753742127,0.1139,0.947
1787309912.851201,-2.5000007928062584,-0.9780065648243232,90.00019877289385,-2.424008680848376,-1.0631952018371393,90.9430977073977,0.1142,0.943
1787309912.9219017,-2.50000079281938,-0.9780065648149244,90.00019876876271,-2.4242349691648237,-1.063125205267664,90.94750171374314,0.1140,0.947
1787309913.063476,-2.500000792802613,-0.9780065648741937,90.00019876337191,-2.424044557423517,-1.06317033389742,90.94268617429825,0.1141,0.942
1787309913.1366584,-2.5000007928168753,-0.9780065647110865,90.00019876295725,-2.4239561084003145,-1.0632278231669934,90.94368681246746,0.1142,0.943
1787309913.2026973,-2.500000792817922,-0.9780065648618322,90.00019876184308,-2.423916700968725,-1.0632593990505275,90.94413624003671,0.1143,0.944
1787309913.3489497,-2.5000007927491783,-0.9780065648263035,90.0001982069384,-2.424240768240646,-1.0631297462364198,90.94743663179814,0.1140,0.947
1787309913.4272923,-2.500000792796579,-0.9780065648972974,90.00019875265026,-2.4242440942693175,-1.0631217003562763,90.94739627756854,0.1139,0.947
1787309913.5088222,-2.50000079280935,-0.9780065647598818,90.00019875215298,-2.4240071312874125,-1.063197563724633,90.94311278305666,0.1142,0.943
1787309913.6612635,-2.500000792793442,-0.9780065649058892,90.00019875058364,-2.4239404810947676,-1.0632410685762994,90.94386064405403,0.1142,0.944
1787309913.7285633,-2.500000792807487,-0.9780065647725492,90.00019874320265,-2.4242372236583094,-1.063130431442639,90.94748149726597,0.1140,0.947
1787309913.8718073,-2.500000792808209,-0.9780065648120561,90.00019874157127,-2.423982227137603,-1.0632145188943292,90.94338954010482,0.1142,0.943
1787309913.9447463,-2.500000792740569,-0.9780065648702362,90.00019819449605,-2.4239627680030407,-1.0632213395145484,90.94325168603811,0.1142,0.943
1787309914.0077035,-2.5000007927880814,-0.9780065648325105,90.00019873677695,-2.424218598563714,-1.0631419841497887,90.94769056958265,0.1140,0.947
1787309914.1499038,-2.5000007927374934,-0.9780065648765157,90.00019818556342,-2.4243048892114114,-1.0630849737351769,90.94671826245862,0.1139,0.947
1787309914.223355,-2.5000007927846237,-0.9780065648471349,90.00019873479614,-2.4242579887154276,-1.0631095202205108,90.94724429165296,0.1139,0.947
1787309914.360473,-2.500000792800139,-0.9780065648680426,90.000198726558,-2.4240197682427316,-1.063188130868887,90.94297315476837,0.1141,0.943
1787309914.434146,-2.50000079279967,-0.9780065648493473,90.00019872268174,-2.4239454419435638,-1.0632367983877413,90.94380727227275,0.1142,0.944
1787309914.5094872,-2.500000792731759,-0.9780065649348902,90.00019817557173,-2.4240255211273802,-1.0631908303896527,90.94291220513178,0.1141,0.943
1787309914.6552994,-2.5000007927925054,-0.9780065647444364,90.00019871772083,-2.4239460493330514,-1.0632375947725654,90.94379185367059,0.1142,0.944
1787309914.7291074,-2.500000792729471,-0.9780065647878617,90.00019817048667,-2.423917920218242,-1.0632591931252477,90.9441200149862,0.1143,0.944
1787309914.803637,-2.500000792776263,-0.9780065648775944,90.00019871627238,-2.424198311535869,-1.0631571788383716,90.94791476801474,0.1140,0.948
1787309914.9567773,-2.5000007927924606,-0.9780065649033122,90.00019871528795,-2.4240034151751164,-1.0632050224285543,90.94315006410856,0.1142,0.943
1787309915.0304604,-2.500000792792015,-0.9780065647780026,90.00019870803436,-2.423939137446542,-1.063243328806379,90.94387157009744,0.1142,0.944
1787309915.1650934,-2.5000007927717665,-0.9780065649298482,90.00019870698596,-2.4239141469260814,-1.0632627237050414,90.94415959899185,0.1143,0.944
1787309915.2426887,-2.500000792784794,-0.9780065648002176,90.0001987068923,-2.4242441856159145,-1.0631274304153022,90.9473964295002,0.1140,0.947
1787309915.3215537,-2.5000007927875596,-0.9780065648282709,90.00019870247766,-2.424008198500515,-1.0631989503695447,90.94309222743851,0.1142,0.943
1787309915.469108,-2.500000792784767,-0.9780065647760035,90.00019869539999,-2.4242070964378684,-1.0631473817346,90.94781991612574,0.1140,0.948
1787309915.548759,-2.5000007927825423,-0.978006564964297,90.0001986945226,-2.4239899492775194,-1.0632101156199987,90.94330409464321,0.1142,0.943
1787309915.630602,-2.5000007927821515,-0.9780065648515691,90.00019869455727,-2.4239166841460906,-1.0632604448368166,90.94413203993372,0.1143,0.944
1787309915.7069254,-2.5000007927143186,-0.9780065647788788,90.00019814408064,-2.423907262871497,-1.0632688085468716,90.94423668228212,0.1143,0.944
1787309915.8567529,-2.500000792775002,-0.9780065648294378,90.0001986866529,-2.4242037417839164,-1.0631539280204265,90.94785240333692,0.1140,0.948
1787309915.934336,-2.5000007927779975,-0.978006565023757,90.0001986858183,-2.423993984756389,-1.0632092243130693,90.94325460070789,0.1142,0.943
1787309916.0149586,-2.500000792776334,-0.9780065647787962,90.00019868221254,-2.423935671859809,-1.0632457557326904,90.94391227433663,0.1142,0.944
1787309916.1708288,-2.500000792773648,-0.978006564866262,90.00019867817082,-2.424197555664858,-1.063156158413731,90.94792268651807,0.1140,0.948
1787309916.2444391,-2.5000007927730246,-0.9780065648770698,90.00019867477418,-2.4239974001387914,-1.0632072516888802,90.94321904004738,0.1142,0.943
1787309916.3166306,-2.5000007927053565,-0.9780065649717489,90.00019812788183,-2.423917600345044,-1.063259857462694,90.94412248273,0.1143,0.944
1787309916.4616902,-2.5000007927664476,-0.9780065647489815,90.00019867062869,-2.4239089933115556,-1.0632674260249224,90.94421591151794,0.1143,0.944
1787309916.5375144,-2.5000007927695247,-0.978006564924833,90.00019866986312,-2.4239057798567636,-1.0632705105205493,90.94425117736705,0.1143,0.944
