t,gt_x,gt_y,gt_yaw,ekf_x,ekf_y,ekf_yaw,ekf_err,ekf_yaw_err,fix_x,fix_y,fix_yaw,fix_err
1787557875.6006215,-2.4821519108769405,1.5780645488838583e-05,-0.0001900841183823461,,,,,,,,,
1787557875.68315,-2.481715258140238,1.5381050011651986e-05,-0.0001835717274753569,,,,,,,,,
1787557875.748892,-2.4811291663782105,1.5058456367774656e-05,-0.00018021116464289543,-2.5,0.0,0.0,0.0189,0.000,,,,
1787557875.8878553,-2.479505485924061,1.4600025149974553e-05,-0.00018203129226248153,-2.5,0.0,0.0,0.0205,0.000,,,,
1787557875.957255,-2.4784658370161385,1.4438761499263955e-05,-0.00018748764518029817,-2.5,0.0,0.0,0.0215,0.000,,,,
1787557876.0280225,-2.4776288203477765,1.664244195015484e-05,-0.0002510531094035712,-2.5,0.0,0.0,0.0224,0.000,,,,
1787557876.187982,-2.47617457823034,-0.00011936913788760608,0.00720036609366282,-2.5,0.0,0.0,0.0238,0.007,,,,
1787557876.2663462,-2.4755973674402045,-0.00013593987894822512,0.007665821803135626,-2.5,0.0,0.0,0.0244,0.008,,,,
1787557876.336929,-2.475113075458873,-0.00013568424341829356,0.007743941101504303,-2.5,0.0,0.0,0.0249,0.008,,,,
1787557876.4973762,-2.474420987892269,-0.00010777786961146957,0.007202173047961605,-2.5,0.0,0.0,0.0256,0.007,,,,
1787557876.5734732,-2.4742117147224354,-8.819981704013185e-05,0.006765262942657344,-2.5,0.0,0.0,0.0258,0.007,,,,
1787557876.650985,-2.474092916195042,-6.835795033708741e-05,0.006305261723851638,-2.5,0.0,0.0,0.0259,0.006,,,,
1787557876.7305036,-2.474064297110827,-4.976733812208633e-05,0.0058642556560294145,-2.5,0.0,0.0,0.0259,0.006,,,,
1787557876.89978,-2.4742773290026485,-1.937790227772007e-05,0.005132880227460151,-2.5,0.0,0.0,0.0257,0.005,,,,
1787557876.89978,-2.4742773290026485,-1.937790227772007e-05,0.005132880227460151,-2.5,0.0,0.0,0.0257,0.005,,,,
1787557877.0134034,-2.4745192929932864,-8.06495478481986e-06,0.004861439129333789,-2.5,0.0,0.0,0.0255,0.005,,,,
1787557877.1865487,-2.475276215602948,7.38825918532204e-06,0.004501088559058031,-2.5,0.0,0.0,0.0247,0.005,,,,
