t,gt_x,gt_y,gt_yaw,ekf_x,ekf_y,ekf_yaw,ekf_err,ekf_yaw_err,fix_x,fix_y,fix_yaw,fix_err
1787414972.991722,-2.4669232954126916,9.85865499376551e-06,5.29187257849063e-05,,,,,,,,,
1787414972.991722,-2.4669232954126916,9.85865499376551e-06,5.29187257849063e-05,,,,,,,,,
1787414972.991722,-2.4669232954126916,9.85865499376551e-06,5.29187257849063e-05,,,,,,,,,
1787414972.991722,-2.4669232954126916,9.85865499376551e-06,5.29187257849063e-05,,,,,,,,,
1787414973.4407039,-2.4681984323448516,5.8266895436595925e-06,0.00019287223493804305,,,,,,,,,
1787414973.5212743,-2.4686812886489724,5.214041977237002e-06,0.0002149531091373324,-2.987175441361119,-0.4777515922943463,6.404930090555773,0.7050,6.405,,,,
1787414973.5944364,-2.4692433506948905,4.657369616064134e-06,0.00023525513389091972,-2.987175441361119,-0.4777515922943463,6.404930090555773,0.7046,6.405,,,,
1787414973.739802,-2.4706095036415605,3.709598354454161e-06,0.0002704579344161225,-3.039876081374341,-0.5257534194688188,6.854813897204584,0.7749,6.855,,,,
1787414973.8038952,-2.47141616847098,3.31492794408594e-06,0.0002855342854002636,-3.039876081374341,-0.5257534194688188,6.854813897204584,0.7743,6.855,,,,
1787414973.927853,-2.4732842193069984,2.654248846457321e-06,0.00031136927190418995,-3.0927000577308856,-0.5745943446460547,7.304756425091394,0.8449,7.304,,,,
1787414973.991689,-2.474349068705922,2.3786943153096833e-06,0.00032250779396830357,-3.119130784922783,-0.5994058650543247,7.529956510392839,0.8804,7.530,,,,
1787414974.1233587,-2.476750189711536,1.9132932549429597e-06,0.0003419801561955511,-2.685717977174477,-0.0695538628960245,1.3078863202241813,0.2202,1.308,-2.6492921978580197,-0.05937855453671851,1.132399158524448,0.1825
1787414974.257828,-2.479062168856961,1.889313207536304e-06,0.00035084518396538505,-2.6600098924999025,-0.05862654246554479,1.1513825683500574,0.1902,1.151,-2.5480655564168715,-0.007332711250514523,0.07432655879499489,0.0694
1787414974.3252795,-2.4799356946876556,1.907603350570535e-06,0.0003549147549902215,-2.602479252412992,-0.022982835651733285,0.2889343668852427,0.1247,0.289,-2.5067204506679213,-0.0013668484236167547,-0.059129957094810386,0.0268
1787414974.4534454,-2.4812400019946805,1.7162666672560075e-06,0.00036515461251921343,-2.554223475127423,-0.007710571813571869,0.05052395208210173,0.0734,0.050,-2.474372508373131,0.006158604963156901,-0.07904868334269717,0.0092
1787414974.5163507,-2.481666859307566,1.5622307300161575e-06,0.00037021495211154407,-2.4801352520387567,0.004963066334253763,-0.07213926819096655,0.0052,0.073,-2.4728931770499263,0.0015293076330847903,-0.03011695751761155,0.0089
1787414974.6466112,-2.482073462639808,1.2232543635398458e-06,0.00037898150166894946,-2.4493264399082824,0.0007101527448026418,-0.001796140385742144,0.0328,0.002,-2.480195720787682,0.0018694330700800997,-0.14625595943475095,0.0026
1787414974.712892,-2.4820541726766456,1.0588362100869757e-06,0.0003825267036204635,-2.4541268650436665,0.003636602069507781,-0.1667961801902974,0.0282,0.167,-2.4600860467846077,0.0017623965921641563,-0.14317069320767975,0.0220
1787414974.8368962,-2.4815710455504867,7.673708613283698e-07,0.0003878901477593018,-2.457026274511878,-0.009909034699694988,0.12065363217494088,0.0265,0.120,-2.474768678847154,-0.019770798242931372,0.2516759293007929,0.0209
1787414974.8983994,-2.48110678277568,6.444142115047792e-07,0.0003897735472655974,-2.457312697634081,-0.0041800342647032715,0.013558883746503516,0.0242,0.013,-2.469370642432609,-0.0035693092714811836,0.00609452804004634,0.0123
1787414975.0491402,-2.4797301912381,4.441955169038258e-07,0.00039213786496006953,-2.4555401593693156,-0.0010963488005996936,0.014772074254057367,0.0242,0.014,-2.4735732800591697,-0.0014868378881306684,0.006877191273127455,0.0063
1787414975.1208649,-2.478816188487651,3.647464500638e-07,0.00039270197803621324,-2.4680928440836505,-0.0031169823408655787,0.0003191313438698977,0.0112,0.000,-2.4837241421119884,-0.005866202997179628,0.03365397861098864,0.0076
1787414975.2528017,-2.4768872226570604,4.700399094826745e-07,0.00038766613541103427,-2.476912498850306,-0.0037175775167931093,0.0015172891857193052,0.0037,0.001,-2.553493682033708,-0.00870053220543542,0.04045238566635431,0.0771
1787414975.3180103,-2.4761011769001326,5.383020173728762e-07,0.0003846039457252564,-2.513276072885324,-0.002212664781084412,0.0018757223300835783,0.0372,0.001,-2.5670335824993518,-0.0007227662950651958,-0.01833755002423779,0.0909
1787414975.4470937,-2.474803346105638,5.148755611923033e-07,0.0003823762661523032,-2.529302865643845,-0.0034819187265371595,0.00810083784417451,0.0546,0.008,-2.5472571016828494,-0.004262845262899539,0.0345772674865443,0.0726
1787414975.5092068,-2.474291373094534,4.5993429117737253e-07,0.00038257632133538504,-2.536095423352075,-0.0033584665901855433,0.021390847111578903,0.0619,0.021,-2.5472571016828494,-0.004262845262899539,0.0345772674865443,0.0731
1787414975.6417441,-2.4735370724858643,3.202716968685052e-07,0.000384338089918666,-2.5411216316142946,0.00022649590754072042,-0.050540762467829285,0.0676,0.051,-2.5472571016828494,-0.004262845262899539,0.0345772674865443,0.0738
1787414975.7084863,-2.4732934021603534,2.4905684002386177e-07,0.00038554154841009163,-2.4927696580475516,-0.1963927252314564,5.138211511098048,0.1974,5.138,-2.669929603711231,-0.3941953181669461,8.364726667752471,0.4405
1787414975.8346317,-2.4730708456269035,1.216771432931325e-07,0.0003880524020914253,-2.4859570884600077,-0.2268426740988529,5.554242295501357,0.2272,5.554,-2.669929603711231,-0.3941953181669461,8.364726667752471,0.4406
1787414975.897658,-2.4730915689950987,6.82652610553764e-08,0.00038925100661899357,-2.4809284399753317,-0.24859705410444138,5.848373727206599,0.2487,5.848,-2.669929603711231,-0.3941953181669461,8.364726667752471,0.4406
1787414976.0335362,-2.473397252195674,-1.882204051187222e-08,0.0003914671771349235,-2.4809284399753317,-0.24859705410444138,5.848373727206599,0.2487,5.848,-2.669929603711231,-0.3941953181669461,8.364726667752471,0.4405
1787414976.1487958,-2.4740574519007787,-8.346905999549476e-08,0.0003935147647038732,-2.470513028328116,-0.2926715666276932,6.436209366332399,0.2927,6.436,-2.669929603711231,-0.3941953181669461,8.364726667752471,0.4402
1787414976.2107177,-2.4745219309198485,-1.1023810776481196e-07,0.00039452479309302245,-2.470513028328116,-0.2926715666276932,6.436209366332399,0.2927,6.436,-2.669929603711231,-0.3941953181669461,8.364726667752471,0.4400
1787414976.3358564,-2.4757239445773433,-1.546992982306896e-07,0.0003965945984481234,-2.52365901500771,-0.01708853985846953,0.2586025964769787,0.0509,0.258,-2.5615277754076584,-0.0005846312559235618,0.017039568151476815,0.0858
1787414976.4584224,-2.4772976674769454,-1.9091429226582171e-07,0.00039880395594779833,-2.562765327489252,0.007707904351376228,-0.20601598227348086,0.0858,0.206,-2.6405795497248423,-0.05173471933971047,1.1023787422302738,0.1713
1787414976.5204878,-2.478227394607294,-2.088501858227255e-07,0.00040003059607192587,-2.5992743964839016,0.015293326098270438,-0.47460484978284667,0.1220,0.475,-2.6633803786922985,0.05130909826889929,-1.0949040005203245,0.1921
1787414976.65064,-2.479366549107972,1.836026954194045e-08,0.0003970717761794109,-2.582454189902663,-0.0008322988834958897,0.13818624242668087,0.1031,0.138,-2.5131672404055663,0.002330356503226615,-0.019143870484159466,0.0339
1787414976.7144809,-2.4797259977027863,3.796003492581037e-08,0.0003979122592723956,-2.5339374909612133,0.004311434791036184,-0.03264783240068173,0.0544,0.033,-2.506615899491706,0.004446075423748962,-0.056540606797685695,0.0273
1787414976.8545337,-2.479989866078452,-1.1899592856760323e-09,0.00040025762622314333,-2.494611583555405,0.0034240212582337453,-0.04297793735800042,0.0150,0.043,-2.4639052982079486,0.00015649981902114915,-0.0029949085898717575,0.0161
1787414976.9302366,-2.4798944582403832,-3.9294908120375604e-08,0.00040139881513661676,-2.4900673918319174,0.00554402961531106,-0.09812242038459686,0.0116,0.099,-2.48999219978968,0.004577335937947896,-0.08662626973918842,0.0111
1787414977.0559654,-2.4792487104644425,-1.209627395579887e-07,0.00040315303308552624,-2.4763253684812794,0.0036809402169240384,0.028052277682504758,0.0047,0.028,-2.514762301218173,0.000896891222764383,-0.006138188389036521,0.0355
1787414977.1179502,-2.4786976595896473,-1.57579765045114e-07,0.00040367350485534086,-2.490183859439423,0.0030974360199310905,-0.0338382568025228,0.0119,0.034,-2.505689161943405,0.0024511384199524386,-0.024567382706010207,0.0271
1787414977.2500908,-2.4778135129343197,-2.1265131379963678e-08,0.00040048748241775374,-2.5026619233802205,0.004012402732385794,-0.03778371883170282,0.0252,0.038,-2.5443679824921337,-0.002166826991578841,0.011740045362318086,0.0666
1787414977.316475,-2.4774755297702447,1.2084926010485944e-07,0.0003975209403869319,-2.5229491560530835,0.0016884945766711713,-0.020150075563650203,0.0455,0.021,-2.5431228515942994,0.000816026901596549,-0.006847620537913207,0.0657
1787414977.4429827,-2.477069437866118,1.792176885055945e-07,0.0003949707942911408,-2.542215294406002,0.002062601177578803,-0.03781630714353244,0.0652,0.038,-2.562942282489518,-0.0007475554032598729,0.0018452517802763151,0.0859
1787414977.5061765,-2.4770104897059206,1.4979524391652314e-07,0.00039516611731048686,-2.5496455779772567,0.0013906737325018468,-0.026342091254477083,0.0726,0.027,-2.5613568312841,-9.520505880953508e-05,-0.004784873627530377,0.0843
