t,gt_x,gt_y,gt_yaw,ekf_x,ekf_y,ekf_yaw,ekf_err,ekf_yaw_err
1787376513.8074837,-2.478032299123907,7.779295719608924e-07,-1.650762763459714e-05,,,,,
1787376513.9362519,-2.4780322991962933,7.779569138544799e-07,-1.6508166799846547e-05,,,,,
1787376514.0404437,-2.4780322992344996,7.77892607125159e-07,-1.6503243038994238e-05,,,,,
1787376514.0978532,-2.4780322991551342,7.77878133070446e-07,-1.650432185897589e-05,,,,,
1787376514.2143354,-2.478032299154103,7.778822806178774e-07,-1.6504738661229977e-05,,,,,
1787376514.3306255,-2.4780322991484898,7.779834088794311e-07,-1.650718137681565e-05,,,,,
1787376514.4436994,-2.4780323046516117,1.080532168501279e-06,-2.2454264426858243e-05,,,,,
1787376514.5007434,-2.4780323119165018,1.4971857888268036e-06,-3.063603405925146e-05,,,,,
1787376514.6125877,-2.4780323328330933,3.2230598826765147e-06,-6.447630563485069e-05,,,,,
1787376514.7377436,-2.4780323076213397,5.409303517761626e-06,-0.00010716867586577695,,,,,
1787376514.796819,-2.478032248247368,7.244816300057633e-06,-0.00014300945793547615,,,,,
1787376514.912957,-2.478031940597203,9.290692443808063e-06,-0.00018246103039342421,,,,,
1787376515.025428,-2.4780313109887393,1.1208639207024298e-05,-0.0002190670320566214,,,,,
1787376515.1435905,-2.478030424547624,1.1455564795162792e-05,-0.00022254655139992152,,,,,
1787376515.203941,-2.4780298957308875,1.1387175541956965e-05,-0.0002204474485355847,,,,,
1787376515.3133845,-2.478028722048007,1.0738589457207455e-05,-0.00020612893601379894,,,,,
1787376515.4262564,-2.4780276642085766,8.981347098772956e-06,-0.00016999292716854167,,,,,
1787376515.5472198,-2.4780274569042753,3.35623642792578e-06,-5.73147836918676e-05,,,,,
1787376515.6331053,-2.4780282171740917,-5.503256814891691e-07,2.037350116030075e-05,,,,,
1787376515.7065477,-2.4780295632121585,-4.090154075121608e-06,9.037978223560196e-05,,,,,
1787376515.838581,-2.478032253353095,-8.3273279946283e-06,0.00017347780016070945,,,,,
1787376515.928464,-2.478034346432529,-1.0593098493700526e-05,0.000217422357711273,,,,,
1787376516.0326722,-2.478036532027427,-1.2516654683239817e-05,0.0002543175087553967,,,,,
1787376516.145744,-2.478038482526403,-1.395739570263162e-05,0.00028147020837332405,,,,,
1787376516.202548,-2.4780396051661926,-1.4892604909081639e-05,0.0002991682577500585,,,,,
1787376516.3134122,-2.4780409278602438,-1.5819877245714606e-05,0.0003159639333879697,,,,,
1787376516.4279623,-2.4780416437219706,-1.6437046896339505e-05,0.00032654358317931137,,,,,
1787376516.546907,-2.4780414376079145,-1.6406956289099887e-05,0.0003244335578414656,,,,,
1787376516.6062834,-2.4780413476818417,-1.663909119734922e-05,0.0003282028901639061,,,,,
1787376516.7221162,-2.478040217047033,-1.6128641081286437e-05,0.0003166710851582383,,,,,
1787376516.8090782,-2.4780385045231865,-1.5013962223699468e-05,0.00029333470329851553,,,,,
1787376516.8947022,-2.4780364224910083,-1.3129382792355108e-05,0.00025495990600681555,,,,,
1787376517.0174282,-2.4780349505235426,-1.2302109250564994e-05,0.00023750422422378148,-2.561656450019448,0.047990901776851905,138.56477498257922,0.0964,138.565
1787376517.107736,-2.478034400021929,-1.2420718256784201e-05,0.00023928215535465585,-2.6080107387664544,-0.03956019288310897,138.42733963118567,0.1359,138.427
1787376517.1987362,-2.4780340596600228,-1.3388940008999203e-05,0.00025772482831483694,-2.6583040012414676,-0.1010909498758841,137.74025525284617,0.2067,137.740
1787376517.2899063,-2.4780334480848443,-1.3986030385913794e-05,0.0002688651243663153,-2.6195004935475596,0.1438512427031139,147.4249643269876,0.2018,147.425
1787376517.4381664,-2.4780316995102867,-1.4727250340370636e-05,0.00028202763829265665,-2.542536891164019,0.13648789832509733,148.90958464027398,0.1510,148.909
1787376517.5144815,-2.478030517625986,-1.4192093086656143e-05,0.0002706999812152623,-2.4686781208509925,0.10107259799065203,150.19744913424051,0.1015,150.197
1787376517.5904603,-2.4780292462329574,-1.2798990018184669e-05,0.00024250105501750206,-2.32374775981807,0.28101292219721824,153.6243115089733,0.3206,153.624
1787376517.716734,-2.478027051484469,-8.72122804185718e-06,0.00016074747172532158,-2.242760866233839,0.2613682463298474,155.1137113560741,0.3517,155.114
1787376517.7893736,-2.4780263587821763,-4.930714350879199e-06,8.550025344454113e-05,-2.1662915064352535,0.3165040763506886,157.25679568773796,0.4442,157.257
1787376517.9400792,-2.478026582522545,4.853199861678994e-06,-0.00010772226310689907,-2.1662915064352535,0.3165040763506886,157.25679568773796,0.4442,157.257
1787376518.0280893,-2.478027629120151,1.098136642862626e-05,-0.00022823483979141684,-2.010629039689615,0.43273604026946955,161.11096852250262,0.6370,161.111
1787376518.1080747,-2.4780290075884466,1.6374181713550202e-05,-0.0003339466476548181,-2.010629039689615,0.43273604026946955,161.11096852250262,0.6370,161.111
1787376518.1843567,-2.4780304729542415,2.0898703304600663e-05,-0.0004222465529044454,-1.836000299464973,0.5764776367454019,164.9657338354656,0.8628,164.966
1787376518.328853,-2.4780322463652777,2.3499762701050252e-05,-0.0004712361889071912,-1.836000299464973,0.5764776367454019,164.9657338354656,0.8628,164.966
1787376518.4006255,-2.478032506705252,2.2144829828322875e-05,-0.0004433168003827652,-1.6453521049515782,0.7508812810948583,168.8241219468971,1.1212,168.825
1787376518.4735084,-2.478032522021199,1.9850966041591714e-05,-0.00039696728932726795,-1.6453521049515782,0.7508812810948583,168.8241219468971,1.1212,168.825
1787376518.6354694,-2.4780323008472855,1.4546045422657273e-05,-0.0002904910120161101,-1.4428181781578813,0.9579870755551488,172.67288637781402,1.4105,172.673
1787376518.7076511,-2.478032208566172,1.229411113080382e-05,-0.00024535943427748524,-0.7724911730364447,1.2231665246635037,175.94165374415488,2.0988,175.942
1787376518.7857215,-2.4780321403719787,1.036309406362654e-05,-0.0002066881187329444,-2.328413825919852,0.07016096454520415,0.2012057875906738,0.1652,0.201
1787376518.939043,-2.4780320615947673,7.321959902474747e-06,-0.00014584428824910832,-2.385181301536578,-0.01356726283283484,0.7456069047362426,0.0938,0.746
1787376519.0124671,-2.478032043262622,6.138885645493399e-06,-0.00012219945683242034,-2.434154092009479,-0.05022811161701893,1.2620616619575789,0.0667,1.262
