t,gt_x,gt_y,gt_yaw,ekf_x,ekf_y,ekf_yaw,ekf_err,ekf_yaw_err
1787374077.1687825,-2.4780257643474317,2.4312103323815074e-08,2.247143930324766e-06,-3.268079189233116,-0.9464672455157371,117.89770678672622,1.2329,117.898
1787374077.2495604,-2.4780257742357383,7.401103490549225e-08,1.2273251115253318e-06,-3.2612000773052445,-0.9458304293622318,117.9578931588293,1.2280,117.958
1787374077.3850303,-2.47802579108027,1.6657123482591882e-07,-6.815711671287526e-07,-3.2622837472134076,-0.9438787455586839,117.97973818880152,1.2272,117.980
1787374077.4504774,-2.47802579825799,2.0823671093578712e-07,-1.5359618354955415e-06,-3.2648909915371775,-0.942121329212741,117.9241220143783,1.2275,117.924
1787374077.5235913,-2.4780258042957057,2.469927679591463e-07,-2.3319312705503827e-06,-3.2647782117944693,-0.9446760002359201,117.93999979099175,1.2294,117.940
1787374077.6638596,-2.478025814773525,3.169981272480233e-07,-3.7689827384072917e-06,-3.2680783828003466,-0.9455770989877224,117.90768430258433,1.2322,117.908
1787374077.736262,-2.4780258193601674,3.4745183568373806e-07,-4.359330350450282e-06,-3.2695798769441557,-0.9434213462194594,117.84195404687388,1.2315,117.842
1787374077.8746982,-2.4780258266118227,4.046968815621323e-07,-5.543664313391815e-06,-3.268322056953063,-0.9434373095539857,117.84707341687022,1.2307,117.847
1787374077.944902,-2.4780258296228754,4.301311725448797e-07,-5.532705988792475e-06,-3.2680641164427966,-0.9427063448471923,117.87729959096836,1.2300,117.877
1787374078.0791638,-2.4780258345936703,4.7535671334977435e-07,-6.457787903999291e-06,-3.269115219310014,-0.9412704667415162,117.87554294363254,1.2296,117.876
1787374078.1507907,-2.4780258367133636,4.954539870419305e-07,-7.400512231650891e-06,-3.272386197812112,-0.9413062422555096,117.85162785456465,1.2317,117.852
1787374078.2207515,-2.478025838505262,5.141891251699677e-07,-7.247243620923312e-06,-3.2701015399592355,-0.9423694054860247,117.83978157261294,1.2310,117.840
1787374078.3568485,-2.478025841688205,5.476448416843289e-07,-7.938685268404793e-06,-3.268089864787044,-0.9422224427855774,117.87114027113824,1.2296,117.871
1787374078.4233582,-2.4780258428585555,5.623856782773591e-07,-8.78399068659683e-06,-3.2679613187508725,-0.9392334226534865,117.91537833304844,1.2273,117.915
1787374078.563127,-2.4780258451318296,5.888988875334328e-07,-9.327608333588299e-06,-3.2680989311849165,-0.9402257269107834,117.92443836336594,1.2281,117.924
1787374078.6323228,-2.4780258459989306,6.006353017942864e-07,-9.019512233210539e-06,-3.268299518707399,-0.939569084099849,117.9279705974705,1.2277,117.928
1787374078.7708611,-2.4780258474819306,6.215921714317833e-07,-9.452361900087858e-06,-3.270083681901809,-0.94008570569474,117.91767724722176,1.2293,117.918
1787374078.8369606,-2.478025848097579,6.308343119227971e-07,-1.0185542282637015e-05,-3.270994766131255,-0.9398450193045308,117.89802721735539,1.2297,117.898
1787374078.9721935,-2.4780258490666713,6.472855552857118e-07,-1.0521656311192184e-05,-3.272040901489879,-0.9391501382674635,117.87072629384937,1.2298,117.871
1787374079.037253,-2.478025849517338,6.537066980858016e-07,-1.0097223661383427e-05,-3.2727173614393865,-0.9415362370568083,117.8413480459136,1.2321,117.841
1787374079.1670253,-2.478025850183095,6.673740015150458e-07,-1.0368054900783633e-05,-3.2706815966068157,-0.9427535659356905,117.85970972285625,1.2317,117.860
1787374079.2363553,-2.4780258506410893,6.731760462195657e-07,-1.1052352540201989e-05,-3.2678078777085644,-0.9420932219616238,117.89810931967182,1.2293,117.898
1787374079.3707638,-2.4780258511253903,6.833488762515575e-07,-1.1257690782191818e-05,-3.2649089412089793,-0.9432727336392757,117.94847238962264,1.2284,117.948
1787374079.4371552,-2.478025851317353,6.878615607952294e-07,-1.0778668300808049e-05,-3.2631664687501507,-0.9422801029217903,117.99495245946088,1.2265,117.995
1787374079.5621681,-2.4780258516124416,6.955029427768819e-07,-1.0932361039457589e-05,-3.2607129964278174,-0.9440895706420972,118.00760927012936,1.2263,118.008
1787374079.6314762,-2.478025851792191,6.992361283342263e-07,-1.1577664112297698e-05,-3.261017719555779,-0.9417656470207074,117.9930118569478,1.2247,117.993
1787374079.7641354,-2.4780258519720486,7.055359392464742e-07,-1.1703573627294586e-05,-3.2629445458999915,-0.9390001987914859,118.00833545796873,1.2239,118.008
1787374079.8293555,-2.4780258521933805,7.08316658855503e-07,-1.119263705027374e-05,-3.26434155066369,-0.9386374916574606,117.97623064485323,1.2245,117.976
1787374079.9748487,-2.478025852338039,7.122450909411565e-07,-1.1274508016879165e-05,-3.26371671640076,-0.9383369658413707,117.98735189249038,1.2238,117.987
1787374080.0419343,-2.478025852493034,7.15061983121146e-07,-1.1892030284928049e-05,-3.265518562024466,-0.942702386602604,117.92070346814697,1.2283,117.921
1787374080.1744862,-2.478025852612225,7.190489373801537e-07,-1.1968642355883958e-05,-3.2674858128337707,-0.9413189429554436,117.89964314472235,1.2285,117.900
1787374080.2423086,-2.47802585256821,7.208851190663448e-07,-1.1466675162328704e-05,-3.261562561584289,-0.9432912147375757,117.9589959833122,1.2263,117.959
1787374080.3820326,-2.478025852647006,7.238384212741118e-07,-1.1522664907119053e-05,-3.2603597412363046,-0.9439070012537031,117.977211805172,1.2260,117.977
1787374080.4466338,-2.4780258527133596,7.25177284886157e-07,-1.2097930268947108e-05,-3.2599082343951884,-0.9443631865418017,117.99397889236751,1.2260,117.994
1787374080.5825238,-2.478025852869493,7.273895820451533e-07,-1.2121734268276677e-05,-3.260048888321763,-0.9456869168592941,117.96311786907091,1.2271,117.963
1787374080.650504,-2.478025852746121,7.285851705947843e-07,-1.1621173444008755e-05,-3.2591419749485318,-0.946569322091307,118.00117376425668,1.2272,118.001
1787374080.7852464,-2.4780258529166397,7.303466077522938e-07,-1.1646820281978096e-05,-3.2594857452926855,-0.9477318451186191,117.98170826782955,1.2284,117.982
1787374080.852196,-2.478025852929455,7.311073472961898e-07,-1.2196976333433218e-05,-3.2609407922586646,-0.9491227554332412,117.92649991984511,1.2304,117.927
1787374080.9241977,-2.478025852931835,7.319689132692956e-07,-1.1681928277824912e-05,-3.260773732567477,-0.946247994036985,117.99090163058193,1.2280,117.991
1787374081.0585139,-2.4780258529504926,7.331781057354496e-07,-1.1699735272595404e-05,-3.256234882959933,-0.9444220374825707,118.03974808677775,1.2237,118.040
1787374081.1246536,-2.478025852970818,7.337262034720529e-07,-1.224576368130186e-05,-3.2603185320940895,-0.9434550438904339,118.03338383197112,1.2256,118.033
1787374081.2670414,-2.4780258529567996,7.346656067522609e-07,-1.2258135491562597e-05,-3.2626670116478564,-0.9412178341327272,117.99524348321494,1.2254,117.995
1787374081.3375363,-2.4780258530346537,7.352964819799974e-07,-1.1746262011801233e-05,-3.263770578700011,-0.9398757652269073,117.98643921716423,1.2251,117.986
