t,gt_x,gt_y,gt_yaw,ekf_x,ekf_y,ekf_yaw,ekf_err,ekf_yaw_err
1787315011.827254,-2.4795791123296893,-0.0015999724958314801,3.714638152750778e-05,-2.5366280271739488,-0.11302822594327432,2.3086510024290465,0.1252,2.309
1787315011.9518678,-2.4795791122998216,-0.001599972495987521,3.7145196865360186e-05,-2.5366280271703054,-0.11302822597224002,2.3086510025047944,0.1252,2.309
1787315012.0185685,-2.4795791123557116,-0.0015999724997415798,3.714582290297157e-05,-2.5366280271703054,-0.11302822597224002,2.3086510025047944,0.1252,2.309
1787315012.1460092,-2.479579112305155,-0.001599972513157012,3.7147996037282e-05,-2.5366280271631574,-0.11302822602906493,2.3086510026528044,0.1252,2.309
1787315012.2083285,-2.479579112376071,-0.0015999725017515573,3.714848507114816e-05,-2.5366280271595416,-0.11302822605780968,2.308651002727382,0.1252,2.309
1787315012.3501081,-2.4795791123073516,-0.0015999724963978495,3.7147023748626745e-05,-2.5366280271595416,-0.11302822605780968,2.308651002727382,0.1252,2.309
1787315012.419672,-2.4795791123919235,-0.0015999724965460767,3.714766951970358e-05,-2.5366280271522808,-0.11302822611553182,2.3086510028765628,0.1252,2.309
1787315012.5451415,-2.479579112329115,-0.001599972497351827,3.714634136189303e-05,-2.536628027148636,-0.11302822614450343,2.308651002951166,0.1252,2.309
1787315012.608414,-2.4795791124162707,-0.0015999724973489325,3.714704046578182e-05,-2.536628027148636,-0.11302822614450343,2.308651002951166,0.1252,2.309
1787315012.7416065,-2.4795791123571425,-0.0015999724959501027,3.714568296262083e-05,-2.536628027141323,-0.11302822620264126,2.308651003100296,0.1252,2.309
1787315012.80394,-2.4795791123357183,-0.0015999725632415494,3.660013480197363e-05,-2.5366280271376507,-0.11302822623183305,2.3086510031748992,0.1252,2.309
1787315012.9109442,-2.4795791123760798,-0.0015999724984027178,3.7148354600281075e-05,-2.5366280271376507,-0.11302822623183305,2.3086510031748992,0.1252,2.309
1787315013.035674,-2.479579112305549,-0.0015999724968446996,3.7146964543210886e-05,-2.5366280271302806,-0.11302822629042256,2.308651003324029,0.1252,2.309
1787315013.101259,-2.4795791123919604,-0.001599972493512921,3.7147543691448506e-05,-2.5366280271265804,-0.11302822631983894,2.3086510033986323,0.1252,2.309
1787315013.2362628,-2.4795791123299313,-0.0015999724975465637,3.7146277883752704e-05,-2.5366280271265804,-0.11302822631983894,2.3086510033986323,0.1252,2.309
1787315013.301244,-2.479579112415644,-0.0015999724975155197,3.7146976167555866e-05,-2.5366280271191535,-0.11302822637887865,2.308651003547787,0.1252,2.309
1787315013.428355,-2.479579112356752,-0.0015999724979556533,3.714565330392951e-05,-2.536628027115425,-0.11302822640851708,2.3086510036223897,0.1252,2.309
1787315013.492064,-2.4795791123377793,-0.00159997256244073,3.6600052138117034e-05,-2.536628027115425,-0.11302822640851708,2.3086510036223897,0.1252,2.309
1787315013.61836,-2.47957911237582,-0.0015999725021870312,3.714835870514941e-05,-2.5366280271079424,-0.11302822646799877,2.3086510037715455,0.1252,2.309
1787315013.7394469,-2.4795791123069715,-0.0015999724964006583,3.714688953634122e-05,-2.5366280271079424,-0.11302822646799877,2.3086510037715455,0.1252,2.309
1787315013.8011637,-2.479579112390757,-0.0015999724985003836,3.714757233848319e-05,-2.5366280271004227,-0.11302822652777815,2.308651003920701,0.1252,2.309
