t,gt_x,gt_y,gt_yaw,ekf_x,ekf_y,ekf_yaw,ekf_err,ekf_yaw_err
1787376384.3292031,-2.4780322992693953,7.776716296560343e-07,-1.6501571465872128e-05,-3.2646179860737425,-0.9395220439526829,117.95411438251149,1.2253,117.954
1787376384.402609,-2.4780322991771415,7.776769445218777e-07,-1.6503131808787397e-05,-3.264622597581919,-0.9395221300908208,117.95402850224876,1.2253,117.954
1787376384.5498827,-2.478032299168246,7.776922646743594e-07,-1.6503923782483263e-05,-3.264627117947745,-0.9395221730801168,117.95394632263432,1.2253,117.954
1787376384.6210172,-2.4780322992518697,7.777019184158158e-07,-1.6503148172927844e-05,-3.2646252738379604,-0.9395220827112677,117.95398214912711,1.2253,117.954
1787376384.6954646,-2.478032299157516,7.777096331515129e-07,-1.6504869609495334e-05,-3.264626053125941,-0.9395220460203607,117.95396704706526,1.2253,117.954
1787376384.8528745,-2.478032299145458,7.777284532541615e-07,-1.6505955051077413e-05,-3.2646238662565854,-0.9395220632664147,117.95400690565033,1.2253,117.954
1787376384.9251919,-2.478032299227837,7.777394642271922e-07,-1.6505317117100725e-05,-3.264627046183924,-0.9395221748218334,117.95394962992363,1.2253,117.954
1787376384.9966533,-2.4780322991324106,7.77748341414887e-07,-1.650717057204174e-05,-3.264626209473588,-0.9395220748553925,117.95396452078661,1.2253,117.954
1787376385.142369,-2.4780322991695587,7.776867216779319e-07,-1.6502334411414147e-05,-3.2646307442678584,-0.9395220941892174,117.95388220589473,1.2253,117.954
1787376385.2146268,-2.4780322992697106,7.776746152299535e-07,-1.6500948542031414e-05,-3.264630220411372,-0.9395220897725604,117.95389328650629,1.2253,117.954
1787376385.353209,-2.4780322992682073,7.776804186183765e-07,-1.650137718130718e-05,-3.2646317057431924,-0.9395221039005633,117.95386640720399,1.2253,117.954
1787376385.4244487,-2.478032299175959,7.776857058868836e-07,-1.650293728654389e-05,-3.264632416694377,-0.9395220639233274,117.95385258685153,1.2253,117.954
1787376385.4968174,-2.4780322992605854,7.776942077999244e-07,-1.650208254642326e-05,-3.264633919701698,-0.9395220824950737,117.95382534955154,1.2253,117.954
1787376385.6401155,-2.478032299250703,7.777105927119063e-07,-1.6502954136356118e-05,-3.2646313453894473,-0.939522074145699,117.95387375549528,1.2253,117.954
1787376385.713152,-2.4780322991563555,7.77718277964975e-07,-1.6504675295207374e-05,-3.2646356936488123,-0.9395221403498709,117.9537928460638,1.2253,117.954
