t,gt_x,gt_y,gt_yaw,ekf_x,ekf_y,ekf_yaw,ekf_err,ekf_yaw_err,fix_x,fix_y,fix_yaw,fix_err
1787534978.7984285,-2.4725794130892615,4.387495424938392e-05,0.002851683851571599,-2.5,0.0,0.0,0.0274,0.003,,,,
1787534978.8591304,-2.4729181773899267,4.4995329333403524e-05,0.002838709952335232,-2.5,0.0,0.0,0.0271,0.003,,,,
1787534978.9897945,-2.47386851492159,4.547981093983109e-05,0.002867200616624349,-2.5,0.0,0.0,0.0261,0.003,,,,
1787534979.0900643,-2.4751859873915305,4.340547368305518e-05,0.0029697224632649817,-2.5,0.0,0.0,0.0248,0.003,,,,
1787534979.1895201,-2.4768753774187626,3.8142850420312094e-05,0.003149702643507619,-2.5,0.0,0.0,0.0231,0.003,,,,
1787534979.28842,-2.4785405206328495,3.61341145493868e-05,0.003248214933226674,-2.5,0.0,0.0,0.0215,0.003,,,,
1787534979.3904788,-2.4795392732679367,-9.478905702685255e-05,0.007446681601095303,-2.5,0.0,0.0,0.0205,0.007,,,,
1787534979.498969,-2.4799066755375723,-0.00011175200794365269,0.007600840943446282,-2.5,0.0,0.0,0.0201,0.008,,,,
1787534979.5504823,-2.479861668723714,-0.00010316722161430802,0.007408147212610354,-2.5,0.0,0.0,0.0201,0.007,,,,
1787534979.6798763,-2.478809753247279,-5.4965440667867715e-05,0.006526014137041501,-2.5,0.0,0.0,0.0212,0.007,,,,
1787534979.7786467,-2.4772382676778397,-2.6473988344057653e-05,0.005970613501945589,-2.5,0.0,0.0,0.0228,0.006,,,,
1787534979.8724544,-2.4765591720717004,-9.9184656927964e-06,0.005587977679450441,-2.5,0.0,0.0,0.0234,0.006,,,,
1787534979.988399,-2.476727906078645,-1.7292571867118245e-06,0.005371547669192595,-2.5,0.0,0.0,0.0233,0.005,,,,
1787534980.0892122,-2.4773116301452967,2.2626058166957724e-06,0.005265490693490719,-2.5,0.0,0.0,0.0227,0.005,,,,
1787534980.1938536,-2.477961861565171,4.674684854880166e-06,0.0052043619904069294,-2.5,0.0,0.0,0.0220,0.005,,,,
1787534980.24146,-2.4780721883929173,5.108140359137242e-06,0.005194369758085878,-2.5,0.0,0.0,0.0219,0.005,,,,
1787534980.356923,-2.4781297218378704,4.315199297928463e-06,0.005207501191626597,-2.5,0.0,0.0,0.0219,0.005,,,,
1787534980.4664347,-2.4781079767163336,2.8637756139884027e-06,0.00523398926733276,-2.5,0.0,0.0,0.0219,0.005,,,,
1787534980.5826907,-2.4780751950481714,4.7599566666776385e-08,0.005287435917824488,-2.5,0.0,0.0,0.0219,0.005,,,,
1787534980.6451428,-2.4780614650825554,-1.6883976195237473e-06,0.005320635518825158,-2.5,0.0,0.0,0.0219,0.005,,,,
1787534980.7495217,-2.478042184498462,-5.977010852450869e-06,0.005402890968475473,-2.5,0.0,0.0,0.0220,0.005,,,,
1787534980.8511434,-2.478032267648997,-1.0348885676931185e-05,0.00548640347556544,-2.5,0.0,0.0,0.0220,0.005,,,,
1787534980.959878,-2.4780284816318483,-1.3878973117376154e-05,0.005552815156679515,-2.5,0.0,0.0,0.0220,0.006,,,,
1787534981.0686483,-2.478028242550986,-1.663340055113225e-05,0.005603428735704343,-2.5,0.0,0.0,0.0220,0.006,,,,
1787534981.1732874,-2.4780290945603305,-1.7949394510003333e-05,0.005625392425388127,-2.5,0.0,0.0,0.0220,0.006,,,,
1787534981.272839,-2.478015491849954,-0.000383582791809808,0.016993774671701073,-2.5,0.0,0.0,0.0220,0.017,,,,
1787534981.37828,-2.4779427311441133,-0.0014236748031226892,0.060404861455554286,-2.5,0.0,0.0,0.0221,0.060,,,,
1787534981.488164,-2.4779090204903866,-0.0020846272520701975,0.677009412799437,-2.5,0.0,0.0,0.0222,0.677,,,,
1787534981.5964081,-2.478036035059799,-0.0017665373104607629,1.3369489922714968,-2.5,0.0,0.0,0.0220,1.337,,,,
1787534981.647412,-2.478177171610191,-0.0012712093020859733,1.7208954273438324,-2.5,0.0,0.0,0.0219,1.721,,,,
1787534981.7622778,-2.478528179292264,-8.29522956524993e-05,2.4917830307650437,-2.5,0.0,0.0,0.0215,2.492,,,,
1787534981.8696108,-2.4796417547775227,-0.00026475142728706394,3.1938556253790567,-2.5,0.0,0.0,0.0204,3.194,,,,
1787534981.931983,-2.4799945206994156,-0.0007855441679837584,3.357891553882878,-2.5,0.0,0.0,0.0200,3.358,,,,
1787534982.0602107,-2.4805086985825704,-0.0016773793093480599,3.682381638991225,-2.5,0.0,0.0,0.0196,3.682,,,,
1787534982.1788313,-2.480526279801752,-0.0016293906634219785,4.002033585048265,-2.5,0.0,0.0,0.0195,4.002,,,,
1787534982.2772317,-2.4804533078387068,-0.0003679034851699907,4.169077355157486,-2.5,0.0,0.0,0.0196,4.169,,,,
1787534982.3896134,-2.480354585158898,0.001516197495955157,4.312510868333489,-2.5,0.0,0.0,0.0197,4.313,,,,
1787534982.4904747,-2.4799165690549763,0.002238588797220883,4.600194303849874,-2.5,0.0,0.0,0.0202,4.600,,,,
1787534982.5979652,-2.4793999783697482,0.002209284560469085,4.887541776935901,-2.5,0.0,0.0,0.0207,4.888,,,,
1787534982.649283,-2.479171164187565,0.001923091046042335,5.072964043265366,-2.5,0.0,0.0,0.0209,5.073,,,,
