t,gt_x,gt_y,gt_yaw,ekf_x,ekf_y,ekf_yaw,ekf_err,ekf_yaw_err
1787310208.5684335,-2.5000007936259276,-0.978006574459045,90.00019814181327,-2.4238489609208607,-1.064230128182885,90.94002998018692,0.1150,0.940
1787310208.6975214,-2.5000007936408135,-0.9780065744596794,90.00019814187291,-2.424505192664805,-1.0627185044697371,90.94192635691881,0.1135,0.942
1787310208.76442,-2.500000794412537,-0.9780065746196959,90.00019809522183,-2.424132810725387,-1.0637438073383132,90.93836388290667,0.1145,0.938
1787310208.9016464,-2.50000079442163,-0.9780065746197423,90.00019809532948,-2.4241703767800162,-1.0636919857518463,90.93807001314612,0.1144,0.938
1787310208.9734464,-2.5000007936591855,-0.9780065744342046,90.00019814214069,-2.4245413847233035,-1.0627029661929317,90.9414184536069,0.1134,0.941
1787310209.108649,-2.500000793664404,-0.9780065744346189,90.0001981423011,-2.4245296450992053,-1.062730953164187,90.94143692208303,0.1135,0.941
1787310209.1739235,-2.500000794432175,-0.9780065746205635,90.00019809565414,-2.4241776160096165,-1.0636862965272202,90.93798516194127,0.1144,0.938
1787310209.2496178,-2.500000793667783,-0.9780065744352388,90.0001981424844,-2.42420190398798,-1.0636302957057913,90.93793787586176,0.1144,0.938
1787310209.3829324,-2.500000793669783,-0.9780065744360138,90.00019814268155,-2.4245283129574995,-1.0627357893075196,90.94142646927027,0.1135,0.941
1787310209.4504952,-2.5000007944362244,-0.9780065746220965,90.00019809605332,-2.424511015186498,-1.062769777285446,90.94150154564996,0.1135,0.941
1787310209.5878375,-2.5000007944367595,-0.9780065746230245,90.00019809626282,-2.424149291497878,-1.0637450612016852,90.93808508276481,0.1145,0.938
1787310209.6559298,-2.500000793670942,-0.9780065744378628,90.00019814309353,-2.4241517028204225,-1.0637370393836345,90.93809636862359,0.1145,0.938
1787310209.7893875,-2.500000793670104,-0.9780065744379245,90.00019814338073,-2.424507316432458,-1.062771671279484,90.94155138739633,0.1135,0.941
1787310209.8597167,-2.500000794435537,-0.9780065745977602,90.00019809676975,-2.424141096052812,-1.0637597588829337,90.93812826964322,0.1145,0.938
1787310210.003633,-2.5000007944339706,-0.9780065745979404,90.00019809708017,-2.4241736421484563,-1.0636905670957997,90.93802464038852,0.1144,0.938
1787310210.070555,-2.5000007936670268,-0.9780065744383066,90.00019814399383,-2.4245196540190235,-1.0627502099896922,90.94148070478577,0.1135,0.941
1787310210.2046082,-2.500000793665057,-0.978006574438715,90.00019814431381,-2.424490419397141,-1.062812602185666,90.94157280254599,0.1136,0.941
1787310210.2806122,-2.5000007944300213,-0.9780065745987385,90.00019809772665,-2.424138816634563,-1.0637632490976876,90.93814531211655,0.1145,0.938
1787310210.3520467,-2.5000007936629007,-0.978006574439227,90.00019814464073,-2.4241574888942643,-1.0637229260930332,90.93809002636657,0.1145,0.938
1787310210.4983368,-2.5000007936606097,-0.9780065744398115,90.00019814497338,-2.4245508652475114,-1.0626851637290047,90.94137372036343,0.1134,0.941
1787310210.5682228,-2.500000794425423,-0.9780065745998886,90.00019809839802,-2.4241865156183167,-1.0636686577677719,90.93794712567781,0.1144,0.938
1787310210.7112033,-2.5000007944229843,-0.9780065746005329,90.00019809874055,-2.424164969812207,-1.0637178741131224,90.93799575813271,0.1144,0.938
1787310210.7694001,-2.500000793573845,-0.9780065744655576,90.00019815181084,-2.4245172414206624,-1.0627567624515255,90.94148034291325,0.1135,0.941
1787310210.9039767,-2.500000793562452,-0.9780065744736463,90.00019815262576,-2.424760860027586,-1.062339860072062,90.94005614812674,0.1130,0.940
1787310210.9753392,-2.5000007943900497,-0.9780065746240312,90.00019810058737,-2.4242573196200934,-1.0635870242034278,90.93727735991395,0.1143,0.937
1787310211.0441456,-2.500000793556465,-0.9780065744778773,90.00019815330334,-2.4241742079819626,-1.0637122809115125,90.93787711811464,0.1144,0.938
1787310211.182506,-2.50000079355195,-0.9780065744811135,90.00019815392285,-2.424534700935732,-1.0627258230883345,90.9413863598393,0.1135,0.941
