t,gt_x,gt_y,gt_yaw,ekf_x,ekf_y,ekf_yaw,ekf_err,ekf_yaw_err,fix_x,fix_y,fix_yaw,fix_err
1787551235.0896487,-2.481715415682936,2.769297905902464e-05,0.00039161553162694326,-2.4663186045326597,-0.004092100942361815,0.018905717284564104,0.0159,0.019,-2.4750402763607036,-0.017624853183107626,0.1862832690757085,0.0189
1787551235.247688,-2.480642487708294,3.353873602100795e-05,0.00027876570325009893,-2.468797874275676,-0.013256582354973212,0.12932244123622183,0.0178,0.129,-2.4750402763607036,-0.017624853183107626,0.1862832690757085,0.0185
1787551235.3183115,-2.4798796072006266,3.375713229327552e-05,0.0002551472983172367,-2.4630002470148358,-0.013517371157881769,0.12027658940460773,0.0216,0.120,-2.468962650519227,-0.021355615965827624,0.21172648192507368,0.0240
1787551235.3976543,-2.478964516346597,3.20739110027813e-05,0.0002595858968827248,-2.3711668941753743,0.02748364468017889,-1.1885152523991847,0.1112,1.189,-2.304126972829757,0.047484629406454364,-1.4618309460454408,0.1812
1787551235.4988008,-2.477896356206679,2.816224760434125e-05,0.00030223329770796554,-2.4124567139554745,-0.013312573893999723,0.03320167205480087,0.0668,0.033,-2.466689810525317,-0.03787894429677545,0.3708514764810412,0.0395
1787551235.6033373,-2.477031752275136,2.2462144568765978e-05,0.0003910516634930948,-2.4577788912448653,-0.047328686407868525,0.1023790529000146,0.0511,0.102,-2.5118486386672627,-0.08252739112322814,0.7599693411053561,0.0896
1787551235.6908696,-2.476244841785495,9.458830610981962e-06,0.000638250277498925,-2.481384435285148,-0.07621894660822273,0.6370530850066208,0.0764,0.636,-2.5155378968822157,-0.10398289308227537,1.1332298974379011,0.1112
1787551235.8542514,-2.47495919080547,-2.6970746034815326e-05,0.0014343038432043645,-2.499327906840493,-0.09041677188184354,0.7046136885839599,0.0936,0.703,-2.512841205318402,-0.09603002697098356,0.820214351221389,0.1032
1787551235.9330726,-2.474460438355094,-4.4265209244561955e-05,0.0018451249139753215,-2.5066229596919904,-0.10568945369391967,3.0068010691685028,0.1104,3.005,-2.6310229667750167,-0.26806277919441945,4.278814686966247,0.3104
1787551236.0190227,-2.4740549097396327,-5.713705469262751e-05,0.002166749520995095,-2.532943890757985,-0.14105627648796842,1.8195349635511051,0.1528,1.817,-2.668714898352166,-0.296470950092384,4.939149718303674,0.3546
1787551236.1064892,-2.4737409872705958,-6.534856790119195e-05,0.0023812390662588416,-2.5675478797307796,-0.1574680375704154,2.1699424380121917,0.1832,2.168,-2.5581481431174944,-0.14299864853874256,1.9143378848533001,0.1660
1787551236.1954696,-2.4735164787064687,-6.746955100449708e-05,0.0024500573210058645,-2.5976979353457463,-0.1898019654212163,3.104414484176866,0.2268,3.102,-2.701003847906937,-0.33866183645778425,5.903525749616067,0.4079
1787551236.2904708,-2.4733799657823914,-6.356277573796944e-05,0.002367797163348013,-2.632233515581407,-0.21913929626517611,3.741301702635622,0.2706,3.739,-2.709011172720418,-0.31899322608543573,5.63355315770075,0.3965
1787551236.447703,-2.4733697675967337,-4.528647635321134e-05,0.0019231999591962712,-2.6456940445545984,-0.23651703910784447,3.9442135877827402,0.2926,3.942,-2.709011172720418,-0.31899322608543573,5.63355315770075,0.3966
1787551236.5323918,-2.4734963643184162,-3.458679643917612e-05,0.001654447711118268,-2.6305132716762945,-0.18637642791642456,2.972400317625195,0.2437,2.971,-2.7096063259605696,-0.31175488668596385,5.573223391079392,0.3910
1787551236.6104157,-2.473711179880961,-2.4363490307336897e-05,0.001396220431908979,-2.643100471756206,-0.2076844135108394,3.616863058508381,0.2680,3.615,-2.7096063259605696,-0.31175488668596385,5.573223391079392,0.3909
1787551236.693455,-2.4740147107784116,-1.5227508258140607e-05,0.001165928716964667,-2.6835718907320523,-0.22179081998840885,3.830249663720602,0.3051,3.829,-2.703279307023945,-0.1887541511246837,3.22912353294116,0.2970
1787551236.779192,-2.474407601752512,-7.4891767870282765e-06,0.0009727206044628515,-2.703595863184008,-0.21102053002869647,3.615777637841003,0.3115,3.615,-2.703279307023945,-0.1887541511246837,3.22912353294116,0.2967
1787551236.9519122,-2.475464795954351,3.552811680606634e-06,0.0007053236860610986,-2.6833418103993303,-0.1867977122888539,3.169491430950355,0.2795,3.169,-2.703279307023945,-0.1887541511246837,3.22912353294116,0.2959
1787551237.023276,-2.476131149767509,7.0395667527112205e-06,0.000626004205746409,-2.6825091389310054,-0.18592071058118073,3.149745322546937,0.2778,3.149,-2.703279307023945,-0.1887541511246837,3.22912353294116,0.2953
1787551237.09846,-2.476890967400725,9.397982724271715e-06,0.0005763327602418176,-2.6867104342750134,-0.19202213728554812,4.63339463714462,0.2844,4.633,-2.703279307023945,-0.1887541511246837,3.22912353294116,0.2948
1787551237.2595267,-2.478312097719177,1.1982056212937118e-05,0.0005286578598223798,-2.6868369902647653,-0.19207713093492287,4.664703077919148,0.2835,4.664,-2.703279307023945,-0.1887541511246837,3.22912353294116,0.2937
1787551237.3494766,-2.4788777012147802,1.3762231826755338e-05,0.0008292097930255011,-2.664607365789701,-0.09817169320202748,1.5913789965944762,0.2101,1.591,-2.63526558207588,-0.06331897250016696,0.9351792640333048,0.1687
1787551237.438353,-2.4791311554614066,1.4960179321818386e-05,0.0008055591192677337,-2.66734079174216,-0.10355501047132284,2.5797594789380063,0.2148,2.579,-2.635005654214264,-0.06880380666042885,1.013612478735973,0.1704
1787551237.5443482,-2.479259552167373,1.5067036328173227e-05,0.0008087933999478696,-2.6561890272869695,-0.08391588480667438,1.278549755732371,0.1958,1.278,-2.5626182128165196,-0.019013805554459987,-0.036932322674508626,0.0855
1787551237.6512372,-2.4792393075952526,1.4445229882386728e-05,0.0008227062721820792,-2.615483033745782,-0.04893525129759669,0.7609876166566669,0.1448,0.760,-2.6232427424384235,-0.06061517565503642,0.9650917569018455,0.1562
1787551237.7448933,-2.479067476496928,1.3380553569168624e-05,0.0008422316189720104,-2.563309927820234,-0.02478401566994392,0.28915645591432426,0.0878,0.288,-2.5057917258546656,-0.010368602441935658,0.056100822935578866,0.0287
1787551237.8323748,-2.478743434025284,1.208784732136564e-05,0.0008640323971849244,-2.5622471605380297,-0.024373500368132284,0.8196659984540746,0.0870,0.819,-2.4786072555003003,-0.013153713083751363,0.06686499815381676,0.0132
1787551237.9236608,-2.4785437814248614,1.17973949211902e-05,0.0008687405775683673,-2.5210921725054103,-0.011291577384584646,-0.005992959340229078,0.0440,0.007,-2.523167015718878,-0.006804600403476263,-0.06779295062499344,0.0451
1787551237.9904022,-2.4783967672555485,1.066684493248991e-05,0.000891235070498199,-2.5182956361785336,-0.009386860318292356,-0.046213000296742884,0.0410,0.047,-2.5392015407279267,-0.01274115232918058,0.036142657528430516,0.0621
1787551238.1499443,-2.478209938664418,7.78159867682632e-06,0.0009487784328431601,-2.525016860378818,-0.012352350429889025,0.03533084822139509,0.0484,0.034,-2.5392015407279267,-0.01274115232918058,0.036142657528430516,0.0623
1787551238.2539895,-2.478153588664458,6.46390337449707e-06,0.0009750912361556239,-2.527082608897616,-0.01096949390680111,0.023549321938250045,0.0501,0.023,-2.5328152023568515,-0.009427943735142325,0.016719533128976057,0.0555
1787551238.3483005,-2.478113694731777,5.334249685772966e-06,0.0009976269218785832,-2.5268870890395156,-0.010044309284870155,0.1420496878396829,0.0498,0.141,-2.4909710019411655,-0.009651310885370181,0.1263623709066685,0.0161
1787551238.4533744,-2.4780857843618556,4.400611128942101e-06,0.001016249849902485,-2.507731965588165,-0.010360377662137668,0.32261343151509686,0.0314,0.322,-2.4909710019411655,-0.009651310885370181,0.1263623709066685,0.0161
1787551238.4533744,-2.4780857843618556,4.400611128942101e-06,0.001016249849902485,-2.5139543362248653,-0.0033616034287861692,-0.011629793939655146,0.0360,0.013,-2.5469284640116476,-0.00455968010255025,0.0010449337898583734,0.0690
1787551238.6475508,-2.478053288227084,3.054005071505229e-06,0.0010429901355054436,-2.521931968943288,-0.0026391804751084444,0.20892177702517772,0.0440,0.208,-2.5373233663965675,-0.0011273724794333359,-0.08558468279601918,0.0593
1787551238.7339933,-2.4780443750668857,2.5887481310878785e-06,0.00105214665609306,-2.5260961956727286,-0.0011695839931114191,0.09839263495557758,0.0481,0.097,-2.5484263372663913,-0.007870846992141842,0.03152659190363915,0.0708
1787551238.8217502,-2.4780384287605433,2.2242525968326626e-06,0.0010593355994256265,-2.534214427938034,-0.005692889041526892,0.004074368038447023,0.0565,0.003,-2.5484263372663913,-0.007870846992141842,0.03152659190363915,0.0708
1787551238.9004638,-2.4780345147720158,1.9417300183411474e-06,0.0010648292755736969,-2.5385200339062,-0.005859743654966973,0.02619748579667399,0.0608,0.025,-2.546139694793962,-0.0060523978258984175,0.02636321489100072,0.0684
1787551238.9846618,-2.4780319768744907,1.7204538751060142e-06,0.0010690933072466328,-2.541552311234104,-0.005267460838657228,0.015757948161354337,0.0637,0.015,-2.547008120653048,-0.004607037249453102,0.0034557226044130834,0.0691
1787551239.0740242,-2.478030359154826,1.5463799083570808e-06,0.0010724020761757756,-2.543961277538566,-0.00325121694049972,0.0032070814391804443,0.0660,0.002,-2.538074287870731,-0.006464823583606395,0.04640456010805614,0.0604
1787551239.258498,-2.4780287337757603,1.295577173148041e-06,0.0010770723281621176,-2.5418602415571026,-0.005421160275911205,0.033860320339965444,0.0641,0.033,-2.538074287870731,-0.006464823583606395,0.04640456010805614,0.0604
1787551239.351591,-2.4780283718598137,1.2030325296030569e-06,0.0010787411034388684,-2.5381302304111095,-0.006534248890363548,0.03808736435288481,0.0605,0.037,-2.5332539023018716,-0.007365656186798964,0.049443148111285314,0.0557
1787551239.4350393,-2.4780281684250873,1.1267075856038816e-06,0.0010800873481604633,-2.537611863859374,-0.005547585976907102,0.03792106742180094,0.0598,0.037,-2.5460659134968218,-0.00042592924857920016,-0.018851391165411176,0.0680
1787551239.5202205,-2.4780280624922013,1.0608787764784453e-06,0.0010812173406794746,-2.5412321619126588,-0.0016426213403084962,-0.0014639586223194787,0.0632,0.003,-2.545136424707478,-0.002019718475167024,-0.01890132870346139,0.0671
1787551239.602511,-2.4780280142426028,1.0054824026307484e-06,0.0010821344761027328,-2.547406512734079,-0.0042928382865910185,0.007544690044933258,0.0695,0.006,-2.55581931959216,-0.005976606856331134,0.028785058469239597,0.0780
1787551239.6873355,-2.478027998903193,9.55154713744305e-07,0.0010829602915282909,-2.5483006917642834,-0.003613159798138655,0.0018994071662162,0.0704,0.001,-2.5492497439220636,-0.003361372496201672,-0.0025654236478363825,0.0713
1787551239.854296,-2.478028011843229,8.723164073824328e-07,0.0010842363707080798,-2.542633517179976,-0.00011825825792628709,-0.02267254903651352,0.0646,0.024,-2.533139164497569,0.0006743039108139783,-0.03325958200296994,0.0551
1787551239.938127,-2.4780280253737677,8.375505900321499e-07,0.0010847299385850836,-2.5424855930418993,0.0007146457567963323,0.0870841402977692,0.0645,0.086,-2.5455633208926,-0.006194382254235192,0.04540560482182659,0.0678
1787551240.0205235,-2.4780280393980605,8.054437634544124e-07,0.0010851912673887916,-2.5437262397226172,-0.0043421145130922035,0.020190050403229055,0.0658,0.019,-2.5455633208926,-0.006194382254235192,0.04540560482182659,0.0678
1787551240.0971043,-2.4780280518778253,7.762761825810848e-07,0.0010855842172182001,-2.546211006601107,-0.004470023155162137,0.008634377709893294,0.0683,0.008,-2.5493179361472973,-0.004763580763184247,0.01238916124376415,0.0714
1787551240.2499084,-2.4780280717798373,7.250505945014657e-07,0.0010862335431407115,-2.545747793498075,-0.00464063969210469,0.03466757422467444,0.0679,0.034,-2.5448355617305434,-0.004220733824618911,0.026719521641558257,0.0669
1787551240.3297908,-2.4780280789979066,7.019736085303911e-07,0.0010865137476372823,-2.545853293466973,-0.0035001627914053,-0.2041872318350367,0.0679,0.205,-2.54556859132633,-0.0008129658960568844,-0.001976205623521709,0.0675
1787551240.4070215,-2.4780280845957807,6.822648995231386e-07,0.0010867192722388138,-2.545740548760114,-0.0010699914559738825,-0.00020491319820631503,0.0677,0.001,-2.54556859132633,-0.0008129658960568844,-0.001976205623521709,0.0675
1787551240.4840376,-2.47802808893538,6.622160624931886e-07,0.0010869487451743338,-2.546993496602024,-0.0005209467618321257,-0.02559010186096898,0.0690,0.027,-2.5483939747459963,-0.0004893329206616214,-0.0270067610845541,0.0704
1787551240.646916,-2.47802809484019,6.28650050675609e-07,0.0010872550508774835,-2.5471650858110806,2.1846213765509214e-05,0.029730561675854524,0.0691,0.029,-2.543675515769547,0.0005441017776471319,-0.009798294327735622,0.0656
1787551240.7423494,-2.4780280965344734,6.147485281141844e-07,0.0010873445556632928,-2.5455516469866146,0.0008848763126465548,-0.02057372425850791,0.0675,0.022,-2.543675515769547,0.0005441017776471319,-0.009798294327735622,0.0656
1787551240.8593776,-2.4780280980356393,6.001018205935293e-07,0.0010874779334589647,-2.5471612929581435,0.0020654034297507467,-0.01707149441612582,0.0692,0.018,-2.5491510458523416,0.0022031840750897755,-0.018854309346458004,0.0712
1787551240.8593776,-2.4780280980356393,6.001018205935293e-07,0.0010874779334589647,-2.547272317227019,0.0029135583544969883,0.020617052599220254,0.0693,0.020,-2.5498003471149175,0.0008709583370749679,0.004091007742465445,0.0718
1787551241.048315,-2.4780280996620836,5.763766117222117e-07,0.0010875907538588578,-2.550852050679435,0.0037997076389244015,-0.03585435037551737,0.0729,0.037,-2.554144717866382,0.004640632316588606,-0.04785451559730209,0.0763
