t,gt_x,gt_y,gt_yaw,ekf_x,ekf_y,ekf_yaw,ekf_err,ekf_yaw_err
1787306980.0789742,-0.3627119825892147,-0.0012775022252556126,0.0028195971177280405,,,,,
1787306980.1607852,-0.3627119825760808,-0.0012775022922247793,0.0028190512674876275,,,,,
1787306980.2972822,-0.3627119826292414,-0.0012775022298280492,0.002819598285703544,,,,,
1787306980.371633,-0.3627119825142795,-0.0012775022264143883,0.002819595932205389,,,,,
1787306980.4927807,-0.3627119825625982,-0.001277502292383856,0.0028190498559863162,,,,,
1787306980.5799205,-0.36271198261471,-0.0012775022298175333,0.0028195968804513617,,,,,
1787306980.7066317,-0.3627119825840376,-0.001277502243979873,0.0028195977343166935,0.3546322194172422,-0.0012798718179190633,179.9663422341052,0.7173,179.964
1787306980.7770052,-0.3627119825571117,-0.0012775022956331887,0.0028190516536939435,0.3546322194172422,-0.0012798718179190633,179.9663422341052,0.7173,179.964
1787306980.9120786,-0.36271198260378756,-0.0012775022290715927,0.002819598591634489,0.35463221228381175,-0.0012795119440429537,179.966345292355,0.7173,179.964
1787306980.9827876,-0.362711982594714,-0.0012775022909180388,0.0028190525869812204,0.35463221228381175,-0.0012795119440429537,179.966345292355,0.7173,179.964
1787306981.0580485,-0.36271198257125425,-0.0012775022433370727,0.002819599487449606,0.35463222561269236,-0.0012791966096741619,179.9663504957659,0.7173,179.964
1787306981.2139373,-0.362711982513507,-0.001277502243163192,0.002819600531888243,0.3546322493940482,-0.001278761764391398,179.9663545018126,0.7173,179.964
1787306981.2916152,-0.36271198258928544,-0.0012775022271059367,0.0028196002502712952,0.35463221168997916,-0.001279505641921812,179.96634670214283,0.7173,179.964
1787306981.3651865,-0.3627119825797405,-0.0012775022907370059,0.002819054310049693,0.35463221168997916,-0.001279505641921812,179.96634670214283,0.7173,179.964
1787306981.4522507,-0.3627119825559676,-0.0012775022415457715,0.0028196011902603033,0.3546319536165188,-0.0012823950698503982,179.9663480713003,0.7173,179.964
1787306981.6035085,-0.3627119825208795,-0.001277502224511496,0.002819598856229198,0.35463221698017966,-0.0012795014296222776,179.96634540210727,0.7173,179.964
1787306981.6835988,-0.3627119825835157,-0.0012775022254546155,0.002819598694921286,0.3546322584293716,-0.0012787125895745467,179.9663563982742,0.7173,179.964
1787306981.7604587,-0.3627119825702161,-0.0012775022907795138,0.00281905280366404,0.35463224042475155,-0.0012789278578530495,179.96635242638177,0.7173,179.964
1787306981.8475492,-0.36271198254482995,-0.0012775022439047861,0.0028195998089184317,0.35463224042475155,-0.0012789278578530495,179.96635242638177,0.7173,179.964
1787306981.9476585,-0.36271198262307086,-0.0012775022284599504,0.002819599789178275,0.35463225571427615,-0.0012785971823226477,179.96635647979986,0.7173,179.964
1787306982.1028006,-0.3627119825699883,-0.0012775022258945195,0.0028195972205345247,0.35463225571427615,-0.0012785971823226477,179.96635647979986,0.7173,179.964
1787306982.174868,-0.3627119825560881,-0.0012775022927932658,0.0028190513515391593,0.35463226064790226,-0.001278503617223736,179.96635762217224,0.7173,179.964
1787306982.3122144,-0.36271198260807963,-0.0012775022302681975,0.00281959835475558,0.3546322602532076,-0.0012784611525581498,179.96635813386925,0.7173,179.964
1787306982.384538,-0.3627119826000105,-0.001277502292143753,0.0028190523198777222,0.35463227663239627,-0.0012781397782394243,179.96636207492426,0.7173,179.964
1787306982.4576285,-0.362711982577324,-0.001277502244461907,0.002819599215431793,0.3546322728281608,-0.0012781676573020118,179.96636305370635,0.7173,179.964
1787306982.6009204,-0.3627119825207943,-0.0012775022440607868,0.0028196002218475124,0.3546322798124728,-0.0012780914430979842,179.9663639799148,0.7173,179.964
