t,gt_x,gt_y,gt_yaw,ekf_x,ekf_y,ekf_yaw,ekf_err,ekf_yaw_err
1787376429.2655122,-2.478032299143352,7.778759809570247e-07,-1.650646331946464e-05,,,,,
1787376429.3671827,-2.478032299132875,7.778920875991949e-07,-1.650742477782012e-05,,,,,
1787376429.4651003,-2.47803229912107,7.779096505498547e-07,-1.650852544090672e-05,,,,,
1787376429.573383,-2.478032299108276,7.779282869686517e-07,-1.6509755601140786e-05,,,,,
1787376429.7099464,-2.4780322991456725,7.778654297126034e-07,-1.6504934398179257e-05,,,,,
1787376429.7697835,-2.478032299245941,7.778527129988807e-07,-1.6503562235005203e-05,,,,,
1787376429.883692,-2.4780322992446737,7.7785730547586e-07,-1.6504005994008197e-05,,,,,
1787376430.000209,-2.4780322992372867,7.77869889991592e-07,-1.6504726182776777e-05,,,,,
1787376430.057323,-2.4780322994607595,7.951290016870673e-07,-1.6845527184739956e-05,,,,,
1787376430.1678545,-2.478032308697232,1.3105812125729422e-06,-2.6974974979389818e-05,,,,,
1787376430.298732,-2.4780323241606097,2.4290513202781324e-06,-4.8900287566272684e-05,,,,,
1787376430.4109914,-2.4780323273968947,5.172487454404841e-06,-0.00010263238436925537,,,,,
1787376430.46766,-2.478032285018855,6.15803945806578e-06,-0.00012178898868663017,,,,,
1787376430.5814042,-2.47803206505955,8.477882483655304e-06,-0.00016673248954550236,,,,,
1787376430.6995628,-2.4780315990051367,1.0012353284601468e-05,-0.00019593859891542487,,,,,
1787376430.7566986,-2.478031234197719,1.0904800502678361e-05,-0.00021291551248659368,,,,,
1787376430.867826,-2.4780304626553282,1.034456695195337e-05,-0.00020057139471734364,,,,,
1787376430.9855053,-2.478029849503918,8.18539176664624e-06,-0.0001567482350070671,,,,,
1787376431.078768,-2.4780297861467746,4.465459166534024e-06,-8.243602497160694e-05,,,,,
1787376431.1840806,-2.478030351237193,2.819496990098965e-07,5.861393816505515e-07,,,,,
1787376431.2803376,-2.4780314533743075,-3.7842536945032878e-06,8.081374397599266e-05,,,,,
1787376431.4041395,-2.478033340562498,-8.211525371713994e-06,0.00016740103359621627,,,,,
1787376431.4901981,-2.4780344730296338,-1.017591554680203e-05,0.00020527833318312343,,,,,
1787376431.5969386,-2.478035559769699,-1.2039235364967151e-05,0.00024092144292194275,,,,,
