t,gt_x,gt_y,gt_yaw,ekf_x,ekf_y,ekf_yaw,ekf_err,ekf_yaw_err
1787376265.9354863,-2.4780322991067,7.779472773009619e-07,-1.651299155110724e-05,,,,,
1787376266.0465136,-2.4780322991441084,7.778842958707508e-07,-1.650815999982418e-05,,,,,
1787376266.1632178,-2.478032299156463,7.778705398804532e-07,-1.6508168478793855e-05,,,,,
1787376266.2759929,-2.4780322991510113,7.778805966664236e-07,-1.6508771836781254e-05,,,,,
1787376266.3325734,-2.4780322992357604,7.778884318246999e-07,-1.6507925977522113e-05,,,,,
1787376266.4511044,-2.4780322992281385,7.780129856400681e-07,-1.651095392891102e-05,,,,,
1787376266.5664008,-2.4780322981857785,7.218268423317669e-07,-1.5407295483135857e-05,,,,,
1787376266.6795487,-2.4780322935586647,4.750588238119761e-07,-1.0563751843450248e-05,,,,,
1787376266.7417603,-2.4780322884935586,2.241643351655147e-07,-5.64559684674199e-06,,,,,
1787376266.861556,-2.478032265832105,-7.313064583535842e-07,1.3071201266569397e-05,,,,,
1787376266.9769788,-2.478032216902298,-2.018832567382312e-06,3.8199319145833016e-05,,,,,
1787376267.0343025,-2.478032173103379,-2.767130481994874e-06,5.2763326156286545e-05,,,,,
1787376267.1549582,-2.4780320203955304,-4.313355434593688e-06,8.272198495657821e-05,,,,,
1787376267.2689312,-2.478031736480227,-5.750316205459119e-06,0.00011032285856069624,,,,,
1787376267.3804092,-2.478031294793444,-6.80214252075207e-06,0.00013011941695780253,,,,,
1787376267.4717362,-2.4780307649352995,-6.857759433764348e-06,0.00013018892472266036,,,,,
1787376267.548404,-2.478030273475784,-5.9079398452320856e-06,0.00011042330585502827,,,,,
1787376267.6446683,-2.4780297939525235,-4.832091251032525e-06,8.821363994557427e-05,,,,,
1787376267.7857761,-2.4780288512322706,-3.90724827561208e-06,6.851290673814092e-05,,,,,
1787376267.8771636,-2.478028588542441,-2.1666779522452385e-06,3.329946722572693e-05,,,,,
1787376267.9804537,-2.4780283911022156,-6.454731250659447e-07,2.512635556443505e-06,,,,,
1787376268.0345612,-2.478028462657223,3.440970009994048e-07,-1.7323552684655854e-05,,,,,
1787376268.1475375,-2.4780289818392673,2.6139060848743092e-06,-6.257369356351575e-05,,,,,
1787376268.2559476,-2.478030397169097,5.64714149044952e-06,-0.00012253998433831188,,,,,
1787376268.3662722,-2.4780324965992913,8.775776731606805e-06,-0.0001839727467639483,,,,,
1787376268.4794066,-2.478034953260761,1.1572651355513014e-05,-0.00023844110080678904,,,,,
1787376268.5357814,-2.478036254303476,1.2843921299657236e-05,-0.00026303051026373196,,,,,
1787376268.6473927,-2.478038558913318,1.479198591491335e-05,-0.00030026570350692906,,,,,
1787376268.7822795,-2.4780406570449993,1.615239586348627e-05,-0.0003250205438726569,,,,,
1787376268.875397,-2.478040858472923,1.5961500078229523e-05,-0.00031990895340134397,-2.140298127418228,0.19155934425875856,-146.19465001669778,0.3883,146.194
1787376268.938115,-2.4780409850782075,1.604364098727035e-05,-0.00032085559989759004,-2.1995077947065917,0.11337285948177298,-145.74325570506815,0.3007,145.743
1787376269.0782363,-2.478041669863334,1.7198060489967616e-05,-0.00034212133046740374,-2.145809425305234,0.08136592861366292,-146.72535372199624,0.3420,146.725
1787376269.1494713,-2.4780418843778818,1.7892348004653534e-05,-0.00035501776821467883,-2.166198970509742,0.07745115099231134,-146.68464934488367,0.3213,146.684
1787376269.2228856,-2.478041850572102,1.8465473946409117e-05,-0.00036554607794635224,-2.112146002470163,0.03313846743106383,-147.72261923125916,0.3674,147.722
1787376269.3733318,-2.478040750600755,1.8642457738828316e-05,-0.0003674958989830014,-2.26916863217913,-0.17643686587359747,-153.19271221092515,0.2734,153.192
1787376269.4473927,-2.4780398322204213,1.8357998577233042e-05,-0.0003611333459783392,-2.3182889975727163,-0.2070485391893511,-154.4854348162516,0.2615,154.485
1787376269.518493,-2.4780385650067953,1.748458992888627e-05,-0.0003432300894883779,-2.2535279609890515,-0.3325860395846174,-155.49972528294504,0.4013,155.499
1787376269.6624856,-2.47803550792274,1.4156468726134273e-05,-0.0002764102684808084,-2.249183649152609,-0.36036715598452307,-156.18631432392817,0.4269,156.186
1787376269.7295473,-2.4780339931875375,1.192740756479174e-05,-0.00023198245595084518,-2.149646715167234,-0.4593697538437302,-158.13366429310582,0.5647,158.133
1787376269.8605263,-2.4780315305781753,7.197493140910884e-06,-0.00013808404105396805,-2.127670890830799,-0.5601586972182001,-159.74185672037382,0.6607,159.742
1787376269.9302442,-2.478030672602235,5.004788778216864e-06,-9.469411728446206e-05,-2.127670890830799,-0.5601586972182001,-159.74185672037382,0.6607,159.742
1787376270.0784595,-2.47802968972607,1.5096293534931366e-06,-2.5734982552165634e-05,-1.9742869246671588,-0.7010626660616208,-163.9303362688858,0.8633,163.930
1787376270.1508188,-2.478029504819659,3.259121219375443e-07,-2.4817058896549724e-06,-1.8900746702279965,-0.8499416226160259,-166.2447476974142,1.0335,166.245
